"TABLE_SCHEMA","TABLE_NAME","TABLE_ROWS","data_length/1024/1024/1024","index_length/1024/1024/1024","data_free/1024/1024/1024","COLUMN_NAME","COLUMN_COMMENT","ORDINAL_POSITION","IS_NULLABLE","DATA_TYPE","CHARACTER_MAXIMUM_LENGTH","COLUMN_TYPE"
disease_data,dids_disease_chinese_medical_foot_soak_recipe,0,0.000015258789,0.000015258789,0.000000000000,recipe_detail,处方详情 名称drugName、药品code druCode、用量dosage、单位unit,5,YES,text,65535,text
disease_data,dids_disease_chinese_medical_foot_soak_recipe,0,0.000015258789,0.000015258789,0.000000000000,operate_introduction,操作手法,6,YES,text,65535,text
disease_data,dids_disease_chinese_medical_knead_recipe,0,0.000015258789,0.000015258789,0.000000000000,operate_introduction,操作手法,4,YES,text,65535,text
disease_data,dids_disease_chinese_medical_navigation_recipe,0,0.000015258789,0.000015258789,0.000000000000,operate_introduction,操作手法,5,YES,text,65535,text
disease_data,dids_disease_chinese_medical_other_external_recipe,0,0.000015258789,0.000015258789,0.000000000000,operate_introduction,操作手法,5,YES,text,65535,text
disease_data,dids_disease_chinese_medical_paint_recipe,0,0.000015258789,0.000015258789,0.000000000000,recipe_detail,处方详情 名称drugName、药品code druCode、用量dosage、单位unit,5,YES,text,65535,text
disease_data,dids_disease_chinese_medical_paint_recipe,0,0.000015258789,0.000015258789,0.000000000000,operate_introduction,使用介绍,6,YES,text,65535,text
disease_data,dids_disease_chinese_medical_patent,0,0.000015258789,0.000015258789,0.000000000000,take_introduction,服用说明,5,YES,text,65535,text
disease_data,dids_disease_chinese_medical_plaster_recipe,0,0.000015258789,0.000015258789,0.000000000000,operate_introduction,操作手法,4,YES,text,65535,text
disease_data,dids_disease_chinese_medical_symptom_info,0,0.000015258789,0.000015258789,0.000000000000,symptom_description,症状描述(病机),6,YES,text,65535,text
disease_data,dids_disease_chinese_medical_treat,0,0.000015258789,0.000015258789,0.000000000000,therapeutic_principle,治则,12,YES,text,65535,text
disease_data,dids_disease_chinese_medical_treaty_recipe,0,0.000015258789,0.000015258789,0.000000000000,drug_element,药品成分,4,YES,text,65535,text
disease_data,dids_disease_chinese_medical_treaty_recipe,0,0.000015258789,0.000015258789,0.000000000000,take_introduction,服用说明,6,YES,text,65535,text
disease_data,dids_disease_chinese_medical_western,0,0.000015258789,0.000015258789,0.000000000000,take_introduction,服用说明,5,YES,text,65535,text
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,disease_definition,疾病定义,4,YES,text,65535,text
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,caused_by,病因,5,YES,text,65535,text
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,pathogenesis,发病机制,6,YES,longtext,4294967295,longtext
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,symptom,症状表现,7,YES,longtext,4294967295,longtext
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,diagnostic_examine,辅助检查,8,YES,longtext,4294967295,longtext
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,diagnose,诊断,9,YES,longtext,4294967295,longtext
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,treatment_strategy,治疗方式,10,YES,longtext,4294967295,longtext
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,suggestion,建议,11,YES,text,65535,text
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,prevention,预防,12,YES,text,65535,text
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,common_cause,常见病诱发原因,13,YES,text,65535,text
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,dangerous_cause,高危病诱发原因,14,YES,text,65535,text
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,common_harm,常见病可能危害性,22,YES,text,65535,text
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,dangerous_harm,高危病可能危害性,23,YES,text,65535,text
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,boy_common_cause,常见病男性诱发原因,24,YES,text,65535,text
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,boy_dangerous_cause,高危病男性诱发原因,25,YES,text,65535,text
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,boy_common_harm,常见病男性可能危害性,26,YES,text,65535,text
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,boy_dangerous_harm,高危病男性可能危害性,27,YES,text,65535,text
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,girl_common_cause,常见病女性诱发原因,28,YES,text,65535,text
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,girl_dangerous_cause,高危病女性诱发原因,29,YES,text,65535,text
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,girl_common_harm,常见病女性可能危害性,30,YES,text,65535,text
disease_data,dids_disease_extend_info,0,0.000015258789,0.000015258789,0.000000000000,girl_dangerous_harm,高危病女性可能危害性,31,YES,text,65535,text
disease_data,dids_disease_surveillance_factor,0,0.000015258789,0.000015258789,0.000000000000,json_data,因子信息，json格式存储,6,YES,text,65535,text
disease_data,dids_treat_plan,0,0.000015258789,0.000015258789,0.000000000000,principle,治疗原则,5,YES,text,65535,text
disease_data,dids_treat_plan,0,0.000015258789,0.000015258789,0.000000000000,key_point,治疗要点,6,YES,text,65535,text
disease_data,dids_treat_plan,0,0.000015258789,0.000015258789,0.000000000000,source,来源,7,YES,text,65535,text
disease_data,discard_dids_disease_diagnostic_info,0,0.000015258789,0.000000000000,0.000000000000,diagnostic_source_remark,诊断来源备注,15,YES,text,65535,text
disease_data,discard_dids_disease_diagnostic_info,0,0.000015258789,0.000000000000,0.000000000000,applicable_scope,适应范围，存储json信息,16,YES,text,65535,text
disease_data,discard_dids_disease_diagnostic_info,0,0.000015258789,0.000000000000,0.000000000000,epidemiology,流行病学，存储json信息,17,YES,text,65535,text
disease_data,discard_dids_disease_diagnostic_info,0,0.000015258789,0.000000000000,0.000000000000,etiology,病因，存储json信息,18,YES,text,65535,text
disease_data,discard_dids_disease_diagnostic_info,0,0.000015258789,0.000000000000,0.000000000000,inducing_factors,诱发因素，存在多个，直接使用json做存储,19,YES,text,65535,text
disease_data,discard_dids_disease_diagnostic_info,0,0.000015258789,0.000000000000,0.000000000000,symptom,发病症状，存储json信息,20,YES,text,65535,text
disease_data,discard_dids_disease_diagnostic_info,0,0.000015258789,0.000000000000,0.000000000000,risk_factor,危险因素，存储json信息,21,YES,text,65535,text
disease_data,discard_dids_disease_diagnostic_info,0,0.000015258789,0.000000000000,0.000000000000,chief_complaint,常见主诉，存储json信息,22,YES,text,65535,text
disease_data,discard_dids_disease_diagnostic_info,0,0.000015258789,0.000000000000,0.000000000000,follow_up_visits,复诊需求，存储json信息,24,YES,text,65535,text
disease_data,discard_dids_disease_diagnostic_info,0,0.000015258789,0.000000000000,0.000000000000,personal_history,个人史，存储json信息,28,YES,text,65535,text
disease_data,discard_dids_disease_diagnostic_treatment,0,0.000015258789,0.000000000000,0.000000000000,treatment_principles,治疗原则,4,YES,text,65535,text
disease_data,discard_dids_disease_diagnostic_treatment,0,0.000015258789,0.000000000000,0.000000000000,treatment_function,治疗方法,5,YES,text,65535,text
hosec,hosec_audit_record,0,0.000015258789,0.000015258789,0.000000000000,reason,理由,4,YES,tinytext,255,tinytext
hosec,hosec_heating_self_test_result,0,0.000015258789,0.000015258789,0.000000000000,result,详细反馈,7,YES,text,65535,text
hosec,hosec_tumor_screening_result,0,0.000015258789,0.000015258789,0.000000000000,suggestion,建议,10,YES,text,65535,text
hosec,hosec_venerism_test_result,0,0.000015258789,0.000015258789,0.000000000000,suggestion,建议,7,YES,text,65535,text
message_data,mess_task,0,0.000015258789,0.000015258789,0.000000000000,target_user_codes,任务要发送的人,15,NO,text,65535,text
message_data,mess_template_snapshot,0,0.000015258789,0.000030517578,0.000000000000,content,内容,13,NO,text,65535,text
org_data,orgs_hospital_registration_info,0,0.000015258789,0.000015258789,0.000000000000,attachments,附件,10,YES,text,65535,text
product_data,annual_individual_report,0,0.000015258789,0.000000000000,0.000000000000,in_report,境内报告JSON,18,YES,text,65535,text
product_data,annual_individual_report,0,0.000015258789,0.000000000000,0.000000000000,out_report,境外报告JSON,31,YES,text,65535,text
product_data,annual_pharmacovigilance_info,0,0.000015258789,0.000000000000,0.000000000000,entrust_work,委托工作情况JSON,31,YES,text,65535,text
product_data,pros_annual_report,0,0.000015258789,0.000000000000,0.000000000000,user_registration_info,用户注册信息,18,YES,text,65535,text
product_data,pros_annual_report,0,0.000015258789,0.000000000000,0.000000000000,drug_info,药品信息,19,YES,text,65535,text
product_data,pros_annual_report,0,0.000015258789,0.000000000000,0.000000000000,regular_evaluation,定期分析评价,22,YES,text,65535,text
product_data,pros_annual_report,0,0.000015258789,0.000000000000,0.000000000000,risk_control,风险评估和控制,23,YES,text,65535,text
product_data,pros_annual_report,0,0.000015258789,0.000000000000,0.000000000000,list_safety_research,上市后安全性研究,24,YES,text,65535,text
product_data,pros_annual_report,0,0.000015258789,0.000000000000,0.000000000000,report_annual_self_evaluation,报告年度工作自评,25,YES,text,65535,text
product_data,pros_group_report,0,0.000015258789,0.000000000000,0.000000000000,adverse_event_performance,不良事件表现,11,YES,text,65535,text
product_data,pros_group_report,0,0.000015258789,0.000000000000,0.000000000000,main_clinic_process,临床经过,12,YES,text,65535,text
product_data,pros_group_report,0,0.000015258789,0.000000000000,0.000000000000,reporter_info,报告人信息,13,YES,text,65535,text
product_data,pros_group_report,0,0.000015258789,0.000000000000,0.000000000000,patient_info,个例信息,15,YES,text,65535,text
product_data,pros_group_report,0,0.000015258789,0.000000000000,0.000000000000,medication_info,用药信息,16,YES,text,65535,text
product_data,pros_individual_report,0,0.000015258789,0.000000000000,0.000000000000,patient_info,患者信息,11,YES,text,65535,text
product_data,pros_individual_report,0,0.000015258789,0.000000000000,0.000000000000,medication_info,用药信息,12,YES,text,65535,text
product_data,pros_individual_report,0,0.000015258789,0.000000000000,0.000000000000,reaction,不良反应,13,YES,text,65535,text
product_data,pros_individual_report,0,0.000015258789,0.000000000000,0.000000000000,related_inspections,相关检查,14,YES,text,65535,text
product_data,pros_individual_report,0,0.000015258789,0.000000000000,0.000000000000,gestation_report,妊娠报告,15,YES,text,65535,text
product_data,pros_individual_report,0,0.000015258789,0.000000000000,0.000000000000,attached_info,附加信息,16,YES,text,65535,text
product_data,pros_psur_report,0,0.000015258789,0.000000000000,0.000000000000,draft_basic_info,基本信息草稿,12,YES,text,65535,text
product_data,pros_psur_report,0,0.000015258789,0.000000000000,0.000000000000,safe_measure,采取的措施,15,YES,text,65535,text
product_data,pros_psur_report,0,0.000015258789,0.000000000000,0.000000000000,safe_measure_reason,采取措施的理由,16,YES,text,65535,text
product_data,pros_psur_report,0,0.000015258789,0.000000000000,0.000000000000,other_risk_measure,其他风险措施描述,18,YES,text,65535,text
product_data,pros_psur_report,0,0.000015258789,0.000000000000,0.000000000000,safe_measure_attachments,安全措施附件,19,YES,text,65535,text
product_data,pros_psur_report,0,0.000015258789,0.000000000000,0.000000000000,safe_information_updated,报告期内安全性信息变更内容,23,YES,text,65535,text
product_data,pros_psur_report,0,0.000015258789,0.000000000000,0.000000000000,diff_content,差异内容及说明,25,YES,text,65535,text
product_data,pros_psur_report,0,0.000015258789,0.000000000000,0.000000000000,other_nation_take_safe_measure_reason,在其他国家采取安全性措施的理由,27,YES,text,65535,text
product_data,pros_psur_report,0,0.000015258789,0.000000000000,0.000000000000,estimate_pharmacy_population_info,用药人数估算资料,28,YES,text,65535,text
product_data,pros_psur_report,0,0.000015258789,0.000000000000,0.000000000000,individual_drug_adverse_reaction,个例药品不良反应,29,YES,text,65535,text
product_data,pros_psur_report,0,0.000015258789,0.000000000000,0.000000000000,group_adverse_incident,群体不良事件,30,YES,text,65535,text
product_data,pros_psur_report,0,0.000015258789,0.000000000000,0.000000000000,security_research_info,安全性相关研究信息,31,YES,text,65535,text
product_data,pros_psur_report,0,0.000015258789,0.000000000000,0.000000000000,other_information,其他信息,32,YES,text,65535,text
product_data,pros_psur_report,0,0.000015258789,0.000000000000,0.000000000000,analysis_result,药品安全性分析评价结果,33,YES,text,65535,text
product_data,pros_psur_report,0,0.000015258789,0.000000000000,0.000000000000,report_conclusion,结论/附件,34,YES,text,65535,text
research,project_contract,0,0.000015258789,0.000030517578,0.000000000000,protocol_purpose,课题合同协议目的,6,YES,text,65535,text
research,project_distribution_rule,0,0.000015258789,0.000030517578,0.000000000000,accurate_rules,精准投放规则,7,YES,varchar,2048,varchar(2048)
research,project_report,0,0.000015258789,0.000030517578,0.000000000000,attachment_urls,报告附件的urls,9,YES,varchar,2048,varchar(2048)
research,project_report_apply,0,0.000015258789,0.000015258789,0.000000000000,attachment_info,附件信息,8,YES,text,65535,text
